Country,Country_code,Who_region,Wb_income,Year,Month,Agegroup,Deaths
Cuba,CUB,AMR,UMC,2025,2,65+,
Cuba,CUB,AMR,UMC,2025,1,0_4,
Cuba,CUB,AMR,UMC,2025,2,0_4,
Cuba,CUB,AMR,UMC,2025,1,15_64,
Cuba,CUB,AMR,UMC,2025,2,15_64,
Cura�ao,CUW,AMR,HIC,2025,2,0_4,
Cura�ao,CUW,AMR,HIC,2025,1,65+,
Cura�ao,CUW,AMR,HIC,2025,2,5_14,
Cura�ao,CUW,AMR,HIC,2025,2,65+,
Cura�ao,CUW,AMR,HIC,2025,1,0_4,
Cura�ao,CUW,AMR,HIC,2025,2,15_64,
Cura�ao,CUW,AMR,HIC,2025,1,5_14,
Cura�ao,CUW,AMR,HIC,2025,1,15_64,
Cyprus,CYP,EUR,HIC,2025,1,15_64,
Cyprus,CYP,EUR,HIC,2025,2,15_64,
Cyprus,CYP,EUR,HIC,2025,2,65+,
Cyprus,CYP,EUR,HIC,2025,1,0_4,
Cyprus,CYP,EUR,HIC,2025,1,65+,
Cyprus,CYP,EUR,HIC,2025,2,0_4,
Cyprus,CYP,EUR,HIC,2025,2,5_14,
Cyprus,CYP,EUR,HIC,2025,1,5_14,
Czechia,CZE,EUR,HIC,2025,2,5_14,0
Czechia,CZE,EUR,HIC,2025,1,0_4,0
Czechia,CZE,EUR,HIC,2025,1,15_64,3
Czechia,CZE,EUR,HIC,2025,1,5_14,0
Czechia,CZE,EUR,HIC,2025,2,15_64,1
Czechia,CZE,EUR,HIC,2025,2,65+,7
Czechia,CZE,EUR,HIC,2025,2,0_4,0
Czechia,CZE,EUR,HIC,2025,1,65+,20
Democratic People's Republic of Korea,PRK,SEAR,LIC,2025,1,5_14,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2025,2,5_14,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2025,2,65+,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2025,1,65+,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2025,1,0_4,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2025,2,0_4,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2025,1,15_64,
Democratic People's Republic of Korea,PRK,SEAR,LIC,2025,2,15_64,
Democratic Republic of the Congo,COD,AFR,LIC,2025,1,0_4,
Democratic Republic of the Congo,COD,AFR,LIC,2025,1,5_14,
Democratic Republic of the Congo,COD,AFR,LIC,2025,1,65+,
Democratic Republic of the Congo,COD,AFR,LIC,2025,2,0_4,
Democratic Republic of the Congo,COD,AFR,LIC,2025,2,5_14,
Democratic Republic of the Congo,COD,AFR,LIC,2025,2,65+,
Democratic Republic of the Congo,COD,AFR,LIC,2025,1,15_64,
Democratic Republic of the Congo,COD,AFR,LIC,2025,2,15_64,
Denmark,DNK,EUR,HIC,2025,2,0_4,
Denmark,DNK,EUR,HIC,2025,1,5_14,
Denmark,DNK,EUR,HIC,2025,2,5_14,
Denmark,DNK,EUR,HIC,2025,1,65+,
Denmark,DNK,EUR,HIC,2025,2,65+,
Denmark,DNK,EUR,HIC,2025,1,15_64,
Denmark,DNK,EUR,HIC,2025,2,15_64,
Denmark,DNK,EUR,HIC,2025,1,0_4,
Djibouti,DJI,EMR,LMC,2025,1,0_4,
Djibouti,DJI,EMR,LMC,2025,1,15_64,
Djibouti,DJI,EMR,LMC,2025,2,15_64,
Djibouti,DJI,EMR,LMC,2025,1,5_14,
Djibouti,DJI,EMR,LMC,2025,2,5_14,
Djibouti,DJI,EMR,LMC,2025,1,65+,
Djibouti,DJI,EMR,LMC,2025,2,65+,
Djibouti,DJI,EMR,LMC,2025,2,0_4,
Dominica,DMA,AMR,UMC,2025,1,65+,0
Dominica,DMA,AMR,UMC,2025,2,0_4,
Dominica,DMA,AMR,UMC,2025,2,15_64,
Dominica,DMA,AMR,UMC,2025,1,5_14,0
Dominica,DMA,AMR,UMC,2025,1,15_64,0
Dominica,DMA,AMR,UMC,2025,1,0_4,0
Dominica,DMA,AMR,UMC,2025,2,5_14,
Dominica,DMA,AMR,UMC,2025,2,65+,
Dominican Republic,DOM,AMR,UMC,2025,2,65+,
Dominican Republic,DOM,AMR,UMC,2025,1,0_4,
Dominican Republic,DOM,AMR,UMC,2025,1,65+,
Dominican Republic,DOM,AMR,UMC,2025,2,0_4,
Dominican Republic,DOM,AMR,UMC,2025,1,15_64,
Dominican Republic,DOM,AMR,UMC,2025,2,15_64,
Dominican Republic,DOM,AMR,UMC,2025,1,5_14,
Dominican Republic,DOM,AMR,UMC,2025,2,5_14,
Ecuador,ECU,AMR,UMC,2025,1,0_4,
Ecuador,ECU,AMR,UMC,2025,2,0_4,
Ecuador,ECU,AMR,UMC,2025,1,15_64,
Ecuador,ECU,AMR,UMC,2025,1,5_14,
Ecuador,ECU,AMR,UMC,2025,2,15_64,
Ecuador,ECU,AMR,UMC,2025,2,5_14,
Ecuador,ECU,AMR,UMC,2025,1,65+,
Ecuador,ECU,AMR,UMC,2025,2,65+,
Egypt,EGY,EMR,LMC,2025,2,5_14,
Egypt,EGY,EMR,LMC,2025,1,65+,
Egypt,EGY,EMR,LMC,2025,2,65+,
Egypt,EGY,EMR,LMC,2025,2,15_64,
Egypt,EGY,EMR,LMC,2025,1,5_14,
Egypt,EGY,EMR,LMC,2025,1,0_4,
Egypt,EGY,EMR,LMC,2025,2,0_4,
Egypt,EGY,EMR,LMC,2025,1,15_64,
El Salvador,SLV,AMR,LMC,2025,1,65+,
El Salvador,SLV,AMR,LMC,2025,2,65+,
El Salvador,SLV,AMR,LMC,2025,1,0_4,
El Salvador,SLV,AMR,LMC,2025,2,0_4,
El Salvador,SLV,AMR,LMC,2025,2,15_64,
El Salvador,SLV,AMR,LMC,2025,1,15_64,
El Salvador,SLV,AMR,LMC,2025,1,5_14,
El Salvador,SLV,AMR,LMC,2025,2,5_14,
Equatorial Guinea,GNQ,AFR,UMC,2025,2,15_64,
Equatorial Guinea,GNQ,AFR,UMC,2025,1,15_64,
Equatorial Guinea,GNQ,AFR,UMC,2025,1,0_4,
Equatorial Guinea,GNQ,AFR,UMC,2025,1,5_14,
Equatorial Guinea,GNQ,AFR,UMC,2025,2,0_4,
Equatorial Guinea,GNQ,AFR,UMC,2025,2,5_14,
Equatorial Guinea,GNQ,AFR,UMC,2025,1,65+,
Equatorial Guinea,GNQ,AFR,UMC,2025,2,65+,
Eritrea,ERI,AFR,LIC,2025,2,5_14,
Eritrea,ERI,AFR,LIC,2025,1,15_64,
Eritrea,ERI,AFR,LIC,2025,2,15_64,
Eritrea,ERI,AFR,LIC,2025,1,5_14,
Eritrea,ERI,AFR,LIC,2025,2,65+,
Eritrea,ERI,AFR,LIC,2025,2,0_4,
Eritrea,ERI,AFR,LIC,2025,1,0_4,
Eritrea,ERI,AFR,LIC,2025,1,65+,
Estonia,EST,EUR,HIC,2025,1,0_4,
Estonia,EST,EUR,HIC,2025,2,0_4,
Estonia,EST,EUR,HIC,2025,1,5_14,
Estonia,EST,EUR,HIC,2025,2,5_14,
Estonia,EST,EUR,HIC,2025,1,65+,13
Estonia,EST,EUR,HIC,2025,2,15_64,3
Estonia,EST,EUR,HIC,2025,1,15_64,3
Estonia,EST,EUR,HIC,2025,2,65+,12
Eswatini,SWZ,AFR,LMC,2025,2,0_4,
Eswatini,SWZ,AFR,LMC,2025,1,0_4,
Eswatini,SWZ,AFR,LMC,2025,1,5_14,
Eswatini,SWZ,AFR,LMC,2025,1,15_64,
Eswatini,SWZ,AFR,LMC,2025,2,15_64,
Eswatini,SWZ,AFR,LMC,2025,1,65+,
Eswatini,SWZ,AFR,LMC,2025,2,65+,
Eswatini,SWZ,AFR,LMC,2025,2,5_14,
Ethiopia,ETH,AFR,LIC,2025,2,15_64,
Ethiopia,ETH,AFR,LIC,2025,2,0_4,
Ethiopia,ETH,AFR,LIC,2025,1,0_4,
Ethiopia,ETH,AFR,LIC,2025,1,65+,
Ethiopia,ETH,AFR,LIC,2025,2,5_14,
Ethiopia,ETH,AFR,LIC,2025,2,65+,
Ethiopia,ETH,AFR,LIC,2025,1,15_64,
Ethiopia,ETH,AFR,LIC,2025,1,5_14,
Falkland Islands (Malvinas),FLK,AMR,,2025,2,5_14,
Falkland Islands (Malvinas),FLK,AMR,,2025,1,15_64,
Falkland Islands (Malvinas),FLK,AMR,,2025,1,65+,
Falkland Islands (Malvinas),FLK,AMR,,2025,2,15_64,
Falkland Islands (Malvinas),FLK,AMR,,2025,2,65+,
Falkland Islands (Malvinas),FLK,AMR,,2025,2,0_4,
Falkland Islands (Malvinas),FLK,AMR,,2025,1,5_14,
Falkland Islands (Malvinas),FLK,AMR,,2025,1,0_4,
Faroe Islands,FRO,EUR,,2025,2,15_64,
Faroe Islands,FRO,EUR,,2025,1,15_64,
Faroe Islands,FRO,EUR,,2025,1,0_4,
Faroe Islands,FRO,EUR,,2025,1,5_14,
Faroe Islands,FRO,EUR,,2025,2,0_4,
Faroe Islands,FRO,EUR,,2025,2,5_14,
Faroe Islands,FRO,EUR,,2025,1,65+,
Faroe Islands,FRO,EUR,,2025,2,65+,
Fiji,FJI,WPR,UMC,2025,1,15_64,
Fiji,FJI,WPR,UMC,2025,2,15_64,
Fiji,FJI,WPR,UMC,2025,1,0_4,
Fiji,FJI,WPR,UMC,2025,1,65+,
Fiji,FJI,WPR,UMC,2025,2,0_4,
Fiji,FJI,WPR,UMC,2025,2,65+,
Fiji,FJI,WPR,UMC,2025,2,5_14,
Fiji,FJI,WPR,UMC,2025,1,5_14,
Finland,FIN,EUR,HIC,2025,2,15_64,
Finland,FIN,EUR,HIC,2025,1,15_64,
Finland,FIN,EUR,HIC,2025,2,65+,
Finland,FIN,EUR,HIC,2025,1,65+,
Finland,FIN,EUR,HIC,2025,1,0_4,
Finland,FIN,EUR,HIC,2025,1,5_14,
Finland,FIN,EUR,HIC,2025,2,0_4,
Finland,FIN,EUR,HIC,2025,2,5_14,
France,FRA,EUR,HIC,2025,2,15_64,1
France,FRA,EUR,HIC,2025,1,15_64,1
France,FRA,EUR,HIC,2025,1,5_14,
France,FRA,EUR,HIC,2025,2,5_14,
France,FRA,EUR,HIC,2025,2,65+,4
France,FRA,EUR,HIC,2025,1,0_4,
France,FRA,EUR,HIC,2025,2,0_4,
France,FRA,EUR,HIC,2025,1,65+,7
French Guiana,GUF,AMR,,2025,1,15_64,
French Guiana,GUF,AMR,,2025,2,15_64,
French Guiana,GUF,AMR,,2025,1,0_4,
French Guiana,GUF,AMR,,2025,2,0_4,
French Guiana,GUF,AMR,,2025,1,5_14,
French Guiana,GUF,AMR,,2025,1,65+,
French Guiana,GUF,AMR,,2025,2,5_14,
French Guiana,GUF,AMR,,2025,2,65+,
French Polynesia,PYF,WPR,HIC,2025,1,15_64,
French Polynesia,PYF,WPR,HIC,2025,2,15_64,
French Polynesia,PYF,WPR,HIC,2025,1,0_4,
French Polynesia,PYF,WPR,HIC,2025,2,0_4,
French Polynesia,PYF,WPR,HIC,2025,1,5_14,
French Polynesia,PYF,WPR,HIC,2025,1,65+,
French Polynesia,PYF,WPR,HIC,2025,2,5_14,
French Polynesia,PYF,WPR,HIC,2025,2,65+,
French Southern Territories,ATF,AFR,,2025,1,65+,
French Southern Territories,ATF,AFR,,2025,2,65+,
French Southern Territories,ATF,AFR,,2025,1,0_4,
French Southern Territories,ATF,AFR,,2025,1,5_14,
French Southern Territories,ATF,AFR,,2025,2,0_4,
French Southern Territories,ATF,AFR,,2025,2,5_14,
French Southern Territories,ATF,AFR,,2025,2,15_64,
French Southern Territories,ATF,AFR,,2025,1,15_64,
Gabon,GAB,AFR,UMC,2025,1,15_64,
Gabon,GAB,AFR,UMC,2025,2,15_64,
Gabon,GAB,AFR,UMC,2025,1,0_4,
Gabon,GAB,AFR,UMC,2025,1,5_14,
Gabon,GAB,AFR,UMC,2025,2,5_14,
Gabon,GAB,AFR,UMC,2025,1,65+,
Gabon,GAB,AFR,UMC,2025,2,65+,
Gabon,GAB,AFR,UMC,2025,2,0_4,
Gambia,GMB,AFR,LIC,2025,1,65+,
Gambia,GMB,AFR,LIC,2025,2,65+,
Gambia,GMB,AFR,LIC,2025,1,0_4,
Gambia,GMB,AFR,LIC,2025,1,5_14,
Gambia,GMB,AFR,LIC,2025,2,0_4,
Gambia,GMB,AFR,LIC,2025,2,5_14,
Gambia,GMB,AFR,LIC,2025,1,15_64,
Gambia,GMB,AFR,LIC,2025,2,15_64,
Georgia,GEO,EUR,UMC,2025,2,5_14,
Georgia,GEO,EUR,UMC,2025,1,5_14,
Georgia,GEO,EUR,UMC,2025,1,15_64,
Georgia,GEO,EUR,UMC,2025,2,15_64,
Georgia,GEO,EUR,UMC,2025,1,0_4,
Georgia,GEO,EUR,UMC,2025,2,0_4,
Georgia,GEO,EUR,UMC,2025,1,65+,
Georgia,GEO,EUR,UMC,2025,2,65+,
Germany,DEU,EUR,HIC,2025,1,5_14,
Germany,DEU,EUR,HIC,2025,1,65+,
Germany,DEU,EUR,HIC,2025,2,5_14,
Germany,DEU,EUR,HIC,2025,2,65+,
Germany,DEU,EUR,HIC,2025,1,15_64,
Germany,DEU,EUR,HIC,2025,2,15_64,
Germany,DEU,EUR,HIC,2025,1,0_4,
Germany,DEU,EUR,HIC,2025,2,0_4,
Ghana,GHA,AFR,LMC,2025,1,5_14,
Ghana,GHA,AFR,LMC,2025,2,5_14,
Ghana,GHA,AFR,LMC,2025,1,65+,
Ghana,GHA,AFR,LMC,2025,2,65+,
Ghana,GHA,AFR,LMC,2025,1,15_64,
Ghana,GHA,AFR,LMC,2025,2,15_64,
Ghana,GHA,AFR,LMC,2025,1,0_4,
Ghana,GHA,AFR,LMC,2025,2,0_4,
Gibraltar,GIB,EUR,,2025,2,5_14,
Gibraltar,GIB,EUR,,2025,2,0_4,
Gibraltar,GIB,EUR,,2025,1,0_4,
Gibraltar,GIB,EUR,,2025,1,5_14,
Gibraltar,GIB,EUR,,2025,2,65+,
Gibraltar,GIB,EUR,,2025,1,15_64,
Gibraltar,GIB,EUR,,2025,2,15_64,
Gibraltar,GIB,EUR,,2025,1,65+,
Greece,GRC,EUR,HIC,2025,1,0_4,0
Greece,GRC,EUR,HIC,2025,1,15_64,3
Greece,GRC,EUR,HIC,2025,2,0_4,0
Greece,GRC,EUR,HIC,2025,1,65+,95
Greece,GRC,EUR,HIC,2025,2,5_14,0
Greece,GRC,EUR,HIC,2025,2,65+,32
Greece,GRC,EUR,HIC,2025,1,5_14,0
Greece,GRC,EUR,HIC,2025,2,15_64,3
Greenland,GRL,EUR,HIC,2025,1,0_4,
Greenland,GRL,EUR,HIC,2025,2,15_64,
Greenland,GRL,EUR,HIC,2025,1,15_64,
Greenland,GRL,EUR,HIC,2025,1,5_14,
Greenland,GRL,EUR,HIC,2025,2,5_14,
Greenland,GRL,EUR,HIC,2025,1,65+,
Greenland,GRL,EUR,HIC,2025,2,0_4,
Greenland,GRL,EUR,HIC,2025,2,65+,
Grenada,GRD,AMR,UMC,2025,1,0_4,
Grenada,GRD,AMR,UMC,2025,2,0_4,
Grenada,GRD,AMR,UMC,2025,1,65+,
Grenada,GRD,AMR,UMC,2025,2,65+,
Grenada,GRD,AMR,UMC,2025,1,15_64,
Grenada,GRD,AMR,UMC,2025,2,15_64,
Grenada,GRD,AMR,UMC,2025,1,5_14,
Grenada,GRD,AMR,UMC,2025,2,5_14,
Guadeloupe,GLP,AMR,,2025,1,65+,
Guadeloupe,GLP,AMR,,2025,2,65+,
Guadeloupe,GLP,AMR,,2025,1,0_4,
Guadeloupe,GLP,AMR,,2025,2,0_4,
Guadeloupe,GLP,AMR,,2025,1,15_64,
Guadeloupe,GLP,AMR,,2025,1,5_14,
Guadeloupe,GLP,AMR,,2025,2,15_64,
Guadeloupe,GLP,AMR,,2025,2,5_14,
Guam,GUM,WPR,HIC,2025,1,0_4,
Guam,GUM,WPR,HIC,2025,2,0_4,
Guam,GUM,WPR,HIC,2025,2,5_14,
Guam,GUM,WPR,HIC,2025,1,5_14,
Guam,GUM,WPR,HIC,2025,1,65+,
Guam,GUM,WPR,HIC,2025,2,65+,
Guam,GUM,WPR,HIC,2025,1,15_64,
Guam,GUM,WPR,HIC,2025,2,15_64,
Guatemala,GTM,AMR,UMC,2025,1,15_64,0
Guatemala,GTM,AMR,UMC,2025,1,0_4,0
Guatemala,GTM,AMR,UMC,2025,2,15_64,0
Guatemala,GTM,AMR,UMC,2025,1,5_14,0
Guatemala,GTM,AMR,UMC,2025,2,65+,0
Guatemala,GTM,AMR,UMC,2025,1,65+,0
Guatemala,GTM,AMR,UMC,2025,2,0_4,0
Guatemala,GTM,AMR,UMC,2025,2,5_14,0
Guernsey,GGY,EUR,,2025,1,5_14,
Guernsey,GGY,EUR,,2025,2,65+,
Guernsey,GGY,EUR,,2025,1,65+,
Guernsey,GGY,EUR,,2025,2,15_64,
Guernsey,GGY,EUR,,2025,1,0_4,
Guernsey,GGY,EUR,,2025,2,0_4,
Guernsey,GGY,EUR,,2025,2,5_14,
Guernsey,GGY,EUR,,2025,1,15_64,
Guinea,GIN,AFR,LIC,2025,1,65+,
Guinea,GIN,AFR,LIC,2025,2,65+,
Guinea,GIN,AFR,LIC,2025,1,5_14,
Guinea,GIN,AFR,LIC,2025,2,5_14,
Guinea,GIN,AFR,LIC,2025,2,15_64,
Guinea,GIN,AFR,LIC,2025,1,15_64,
Guinea,GIN,AFR,LIC,2025,1,0_4,
Guinea,GIN,AFR,LIC,2025,2,0_4,
Guinea-Bissau,GNB,AFR,LIC,2025,1,15_64,
Guinea-Bissau,GNB,AFR,LIC,2025,2,15_64,
Guinea-Bissau,GNB,AFR,LIC,2025,1,0_4,
Guinea-Bissau,GNB,AFR,LIC,2025,1,5_14,
Guinea-Bissau,GNB,AFR,LIC,2025,1,65+,
Guinea-Bissau,GNB,AFR,LIC,2025,2,5_14,
Guinea-Bissau,GNB,AFR,LIC,2025,2,65+,
Guinea-Bissau,GNB,AFR,LIC,2025,2,0_4,
Guyana,GUY,AMR,UMC,2025,1,0_4,0
Guyana,GUY,AMR,UMC,2025,1,15_64,0
Guyana,GUY,AMR,UMC,2025,2,65+,0
Guyana,GUY,AMR,UMC,2025,1,65+,0
Guyana,GUY,AMR,UMC,2025,1,5_14,0
Guyana,GUY,AMR,UMC,2025,2,15_64,0
Guyana,GUY,AMR,UMC,2025,2,0_4,0
Guyana,GUY,AMR,UMC,2025,2,5_14,0
Haiti,HTI,AMR,LIC,2025,1,0_4,
Haiti,HTI,AMR,LIC,2025,2,0_4,
Haiti,HTI,AMR,LIC,2025,1,15_64,
Haiti,HTI,AMR,LIC,2025,2,15_64,
Haiti,HTI,AMR,LIC,2025,1,5_14,
Haiti,HTI,AMR,LIC,2025,1,65+,
Haiti,HTI,AMR,LIC,2025,2,5_14,
Haiti,HTI,AMR,LIC,2025,2,65+,
Heard Island and McDonald Islands,HMD,WPR,,2025,1,0_4,
Heard Island and McDonald Islands,HMD,WPR,,2025,2,0_4,
Heard Island and McDonald Islands,HMD,WPR,,2025,1,5_14,
Heard Island and McDonald Islands,HMD,WPR,,2025,1,65+,
Heard Island and McDonald Islands,HMD,WPR,,2025,2,65+,
Heard Island and McDonald Islands,HMD,WPR,,2025,1,15_64,
Heard Island and McDonald Islands,HMD,WPR,,2025,2,15_64,
Heard Island and McDonald Islands,HMD,WPR,,2025,2,5_14,
Holy See,VAT,EUR,,2025,1,5_14,
Holy See,VAT,EUR,,2025,1,65+,
Holy See,VAT,EUR,,2025,2,5_14,
Holy See,VAT,EUR,,2025,2,65+,
Holy See,VAT,EUR,,2025,1,0_4,
Holy See,VAT,EUR,,2025,2,0_4,
Holy See,VAT,EUR,,2025,1,15_64,
Holy See,VAT,EUR,,2025,2,15_64,
Honduras,HND,AMR,LMC,2025,2,65+,0
Honduras,HND,AMR,LMC,2025,1,15_64,0
Honduras,HND,AMR,LMC,2025,2,5_14,0
Honduras,HND,AMR,LMC,2025,1,65+,0
Honduras,HND,AMR,LMC,2025,2,0_4,0
Honduras,HND,AMR,LMC,2025,2,15_64,0
Honduras,HND,AMR,LMC,2025,1,0_4,0
Honduras,HND,AMR,LMC,2025,1,5_14,0
Hungary,HUN,EUR,HIC,2025,1,15_64,
Hungary,HUN,EUR,HIC,2025,2,15_64,
Hungary,HUN,EUR,HIC,2025,1,65+,4
Hungary,HUN,EUR,HIC,2025,1,0_4,
Hungary,HUN,EUR,HIC,2025,2,0_4,
Hungary,HUN,EUR,HIC,2025,2,65+,
Hungary,HUN,EUR,HIC,2025,2,5_14,
Hungary,HUN,EUR,HIC,2025,1,5_14,
Iceland,ISL,EUR,HIC,2025,1,5_14,
Iceland,ISL,EUR,HIC,2025,1,65+,
Iceland,ISL,EUR,HIC,2025,2,5_14,
Iceland,ISL,EUR,HIC,2025,2,65+,
Iceland,ISL,EUR,HIC,2025,1,0_4,
Iceland,ISL,EUR,HIC,2025,1,15_64,
Iceland,ISL,EUR,HIC,2025,2,0_4,
Iceland,ISL,EUR,HIC,2025,2,15_64,
India,IND,SEAR,LMC,2025,1,15_64,
India,IND,SEAR,LMC,2025,2,15_64,
India,IND,SEAR,LMC,2025,2,5_14,
India,IND,SEAR,LMC,2025,1,5_14,
India,IND,SEAR,LMC,2025,1,65+,
India,IND,SEAR,LMC,2025,2,65+,
India,IND,SEAR,LMC,2025,1,0_4,
India,IND,SEAR,LMC,2025,2,0_4,
Indonesia,IDN,SEAR,UMC,2025,1,15_64,
Indonesia,IDN,SEAR,UMC,2025,2,15_64,
Indonesia,IDN,SEAR,UMC,2025,1,0_4,
Indonesia,IDN,SEAR,UMC,2025,1,65+,
Indonesia,IDN,SEAR,UMC,2025,2,0_4,
Indonesia,IDN,SEAR,UMC,2025,2,65+,
Indonesia,IDN,SEAR,UMC,2025,1,5_14,
Indonesia,IDN,SEAR,UMC,2025,2,5_14,
International conveyance (CHARO),XXL,OTHER,,2025,1,0_4,
International conveyance (CHARO),XXL,OTHER,,2025,2,0_4,
International conveyance (CHARO),XXL,OTHER,,2025,1,5_14,
International conveyance (CHARO),XXL,OTHER,,2025,2,5_14,
International conveyance (CHARO),XXL,OTHER,,2025,1,65+,
International conveyance (CHARO),XXL,OTHER,,2025,2,65+,
International conveyance (CHARO),XXL,OTHER,,2025,1,15_64,
International conveyance (CHARO),XXL,OTHER,,2025,2,15_64,
International conveyance (CHEFOO),XXG,OTHER,,2025,2,0_4,
International conveyance (CHEFOO),XXG,OTHER,,2025,1,0_4,
International conveyance (CHEFOO),XXG,OTHER,,2025,1,65+,
International conveyance (CHEFOO),XXG,OTHER,,2025,2,65+,
International conveyance (CHEFOO),XXG,OTHER,,2025,1,15_64,
International conveyance (CHEFOO),XXG,OTHER,,2025,1,5_14,
International conveyance (CHEFOO),XXG,OTHER,,2025,2,15_64,
International conveyance (CHEFOO),XXG,OTHER,,2025,2,5_14,
International conveyance (cruise ship),XXV,OTHER,,2025,1,0_4,
International conveyance (cruise ship),XXV,OTHER,,2025,1,5_14,
International conveyance (cruise ship),XXV,OTHER,,2025,1,65+,
International conveyance (cruise ship),XXV,OTHER,,2025,2,0_4,
International conveyance (cruise ship),XXV,OTHER,,2025,2,5_14,
International conveyance (cruise ship),XXV,OTHER,,2025,2,65+,
International conveyance (cruise ship),XXV,OTHER,,2025,2,15_64,
International conveyance (cruise ship),XXV,OTHER,,2025,1,15_64,
International conveyance (Diamond Princess),XXJ,OTHER,,2025,1,5_14,
International conveyance (Diamond Princess),XXJ,OTHER,,2025,1,65+,
International conveyance (Diamond Princess),XXJ,OTHER,,2025,2,5_14,
International conveyance (Diamond Princess),XXJ,OTHER,,2025,2,65+,
International conveyance (Diamond Princess),XXJ,OTHER,,2025,1,0_4,
International conveyance (Diamond Princess),XXJ,OTHER,,2025,2,0_4,
International conveyance (Diamond Princess),XXJ,OTHER,,2025,1,15_64,
International conveyance (Diamond Princess),XXJ,OTHER,,2025,2,15_64,
International conveyance (FESCO),XXF,OTHER,,2025,1,15_64,
International conveyance (FESCO),XXF,OTHER,,2025,2,15_64,
International conveyance (FESCO),XXF,OTHER,,2025,1,65+,
International conveyance (FESCO),XXF,OTHER,,2025,2,65+,
International conveyance (FESCO),XXF,OTHER,,2025,1,0_4,
International conveyance (FESCO),XXF,OTHER,,2025,1,5_14,
International conveyance (FESCO),XXF,OTHER,,2025,2,0_4,
International conveyance (FESCO),XXF,OTHER,,2025,2,5_14,
International conveyance (Grand Princess),XXU,OTHER,,2025,1,0_4,
International conveyance (Grand Princess),XXU,OTHER,,2025,2,0_4,
International conveyance (Grand Princess),XXU,OTHER,,2025,1,5_14,
International conveyance (Grand Princess),XXU,OTHER,,2025,2,5_14,
International conveyance (Grand Princess),XXU,OTHER,,2025,1,15_64,
International conveyance (Grand Princess),XXU,OTHER,,2025,2,15_64,
International conveyance (Grand Princess),XXU,OTHER,,2025,2,65+,
International conveyance (Grand Princess),XXU,OTHER,,2025,1,65+,
International conveyance (ICKIRIBATI),XXI,OTHER,,2025,1,5_14,
International conveyance (ICKIRIBATI),XXI,OTHER,,2025,2,0_4,
International conveyance (ICKIRIBATI),XXI,OTHER,,2025,2,5_14,
International conveyance (ICKIRIBATI),XXI,OTHER,,2025,1,0_4,
International conveyance (ICKIRIBATI),XXI,OTHER,,2025,1,65+,
International conveyance (ICKIRIBATI),XXI,OTHER,,2025,2,65+,
International conveyance (ICKIRIBATI),XXI,OTHER,,2025,1,15_64,
International conveyance (ICKIRIBATI),XXI,OTHER,,2025,2,15_64,
International conveyance (ICVANUATU),XXH,OTHER,,2025,1,0_4,
International conveyance (ICVANUATU),XXH,OTHER,,2025,2,0_4,
International conveyance (ICVANUATU),XXH,OTHER,,2025,1,65+,
International conveyance (ICVANUATU),XXH,OTHER,,2025,2,65+,
International conveyance (ICVANUATU),XXH,OTHER,,2025,1,5_14,
International conveyance (ICVANUATU),XXH,OTHER,,2025,2,5_14,
International conveyance (ICVANUATU),XXH,OTHER,,2025,1,15_64,
International conveyance (ICVANUATU),XXH,OTHER,,2025,2,15_64,
Iran (Islamic Republic of),IRN,EMR,UMC,2025,2,65+,
Iran (Islamic Republic of),IRN,EMR,UMC,2025,1,65+,
Iran (Islamic Republic of),IRN,EMR,UMC,2025,1,0_4,
Iran (Islamic Republic of),IRN,EMR,UMC,2025,2,0_4,
Iran (Islamic Republic of),IRN,EMR,UMC,2025,1,15_64,
Iran (Islamic Republic of),IRN,EMR,UMC,2025,2,15_64,
Iran (Islamic Republic of),IRN,EMR,UMC,2025,1,5_14,
Iran (Islamic Republic of),IRN,EMR,UMC,2025,2,5_14,
Iraq,IRQ,EMR,UMC,2025,2,15_64,
Iraq,IRQ,EMR,UMC,2025,2,0_4,
Iraq,IRQ,EMR,UMC,2025,1,0_4,
Iraq,IRQ,EMR,UMC,2025,1,65+,
Iraq,IRQ,EMR,UMC,2025,2,65+,
Iraq,IRQ,EMR,UMC,2025,1,5_14,
Iraq,IRQ,EMR,UMC,2025,2,5_14,
Iraq,IRQ,EMR,UMC,2025,1,15_64,
Ireland,IRL,EUR,HIC,2025,1,5_14,
Ireland,IRL,EUR,HIC,2025,2,5_14,
Ireland,IRL,EUR,HIC,2025,1,65+,3
Ireland,IRL,EUR,HIC,2025,1,15_64,2
Ireland,IRL,EUR,HIC,2025,2,15_64,
Ireland,IRL,EUR,HIC,2025,2,0_4,
Ireland,IRL,EUR,HIC,2025,2,65+,8
Ireland,IRL,EUR,HIC,2025,1,0_4,
Isle of Man,IMN,EUR,,2025,1,15_64,
Isle of Man,IMN,EUR,,2025,2,15_64,
Isle of Man,IMN,EUR,,2025,1,65+,
Isle of Man,IMN,EUR,,2025,2,65+,
Isle of Man,IMN,EUR,,2025,1,5_14,
Isle of Man,IMN,EUR,,2025,2,5_14,
